Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
3.684000	0.351578	0.026368	0.046760	0.022368	0.001000	0.000209	41.436667	12.119856
3.686000	0.351351	0.026351	0.046730	0.022351	0.001000	0.000209	41.281305	12.111969
3.688000	0.351124	0.026334	0.046699	0.022334	0.001000	0.000209	41.126287	12.104072
3.690000	0.350896	0.026317	0.046669	0.022317	0.001000	0.000209	40.971613	12.096165
3.692000	0.350669	0.026300	0.046639	0.022300	0.001000	0.000209	40.817282	12.088249
3.694000	0.350441	0.026283	0.046609	0.022283	0.001000	0.000209	40.663295	12.080324
3.696000	0.350213	0.026266	0.046578	0.022266	0.001000	0.000209	40.509651	12.072389
3.698000	0.349984	0.026249	0.046548	0.022249	0.001000	0.000208	40.356350	12.064445
3.700000	0.349756	0.026232	0.046517	0.022232	0.001000	0.000208	40.203392	12.056491
3.702000	0.349527	0.026214	0.046487	0.022214	0.001000	0.000208	40.050777	12.048528
3.704000	0.349297	0.026197	0.046457	0.022197	0.001000	0.000208	39.898504	12.040555
3.706000	0.349068	0.026180	0.046426	0.022180	0.001000	0.000208	39.746572	12.032573
3.708000	0.348838	0.026163	0.046395	0.022163	0.001000	0.000208	39.594983	12.024581
3.710000	0.348608	0.026146	0.046365	0.022146	0.001000	0.000208	39.443736	12.016580
3.712000	0.348378	0.026128	0.046334	0.022128	0.001000	0.000207	39.292830	12.008569
3.714000	0.348147	0.026111	0.046304	0.022111	0.001000	0.000207	39.142265	12.000548
3.716000	0.347916	0.026094	0.046273	0.022094	0.001000	0.000207	38.992041	11.992518
3.718000	0.347685	0.026076	0.046242	0.022076	0.001000	0.000207	38.842158	11.984478
3.720000	0.347453	0.026059	0.046211	0.022059	0.001000	0.000207	38.692615	11.976428
3.722000	0.347222	0.026042	0.046180	0.022042	0.001000	0.000207	38.543413	11.968369
3.724000	0.346990	0.026024	0.046150	0.022024	0.001000	0.000207	38.394550	11.960300
3.726000	0.346757	0.026007	0.046119	0.022007	0.001000	0.000206	38.246028	11.952221
3.728000	0.346525	0.025989	0.046088	0.021989	0.001000	0.000206	38.097845	11.944133
3.730000	0.346292	0.025972	0.046057	0.021972	0.001000	0.000206	37.950002	11.936034
3.732000	0.346059	0.025954	0.046026	0.021954	0.001000	0.000206	37.802497	11.927926
3.734000	0.345825	0.025937	0.045995	0.021937	0.001000	0.000206	37.655332	11.919808
3.736000	0.345592	0.025919	0.045964	0.021919	0.001000	0.000206	37.508506	11.911680
3.738000	0.345358	0.025902	0.045933	0.021902	0.001000	0.000206	37.362017	11.903543
3.740000	0.345123	0.025884	0.045901	0.021884	0.001000	0.000205	37.215868	11.895395
3.742000	0.344889	0.025867	0.045870	0.021867	0.001000	0.000205	37.070056	11.887238
3.744000	0.344654	0.025849	0.045839	0.021849	0.001000	0.000205	36.924582	11.879071
3.746000	0.344419	0.025831	0.045808	0.021831	0.001000	0.000205	36.779445	11.870893
3.748000	0.344183	0.025814	0.045776	0.021814	0.001000	0.000205	36.634646	11.862706
3.750000	0.343948	0.025796	0.045745	0.021796	0.001000	0.000205	36.490184	11.854509
3.752000	0.343712	0.025778	0.045714	0.021778	0.001000	0.000205	36.346059	11.846302
3.754000	0.343475	0.025761	0.045682	0.021761	0.001000	0.000204	36.202270	11.838084
3.756000	0.343239	0.025743	0.045651	0.021743	0.001000	0.000204	36.058818	11.829857
3.758000	0.343002	0.025725	0.045619	0.021725	0.001000	0.000204	35.915702	11.821620
3.760000	0.342765	0.025707	0.045588	0.021707	0.001000	0.000204	35.772922	11.813372
3.762000	0.342527	0.025690	0.045556	0.021690	0.001000	0.000204	35.630477	11.805115
3.764000	0.342290	0.025672	0.045525	0.021672	0.001000	0.000204	35.488369	11.796847
3.766000	0.342052	0.025654	0.045493	0.021654	0.001000	0.000204	35.346595	11.788570
3.768000	0.341813	0.025636	0.045461	0.021636	0.001000	0.000203	35.205156	11.780282
3.770000	0.341575	0.025618	0.045429	0.021618	0.001000	0.000203	35.064052	11.771983
3.772000	0.341336	0.025600	0.045398	0.021600	0.001000	0.000203	34.923283	11.763675
3.774000	0.341097	0.025582	0.045366	0.021582	0.001000	0.000203	34.782848	11.755357
3.776000	0.340857	0.025564	0.045334	0.021564	0.001000	0.000203	34.642747	11.747028
3.778000	0.340617	0.025546	0.045302	0.021546	0.001000	0.000203	34.502980	11.738689
3.780000	0.340377	0.025528	0.045270	0.021528	0.001000	0.000203	34.363547	11.730339
3.782000	0.340137	0.025510	0.045238	0.021510	0.001000	0.000202	34.224447	11.721980
3.784000	0.339896	0.025492	0.045206	0.021492	0.001000	0.000202	34.085680	11.713610
3.786000	0.339655	0.025474	0.045174	0.021474	0.001000	0.000202	33.947246	11.705229
3.788000	0.339414	0.025456	0.045142	0.021456	0.001000	0.000202	33.809144	11.696838
3.790000	0.339172	0.025438	0.045110	0.021438	0.001000	0.000202	33.671375	11.688437
3.792000	0.338930	0.025420	0.045078	0.021420	0.001000	0.000202	33.533938	11.680026
3.794000	0.338688	0.025402	0.045046	0.021402	0.001000	0.000202	33.396834	11.671603
3.796000	0.338446	0.025383	0.045013	0.021383	0.001000	0.000201	33.260060	11.663171
3.798000	0.338203	0.025365	0.044981	0.021365	0.001000	0.000201	33.123619	11.654728
3.800000	0.337960	0.025347	0.044949	0.021347	0.001000	0.000201	32.987508	11.646274
3.802000	0.337717	0.025329	0.044916	0.021329	0.001000	0.000201	32.851729	11.637810
3.804000	0.337473	0.025310	0.044884	0.021310	0.001000	0.000201	32.716280	11.629336
3.806000	0.337229	0.025292	0.044851	0.021292	0.001000	0.000201	32.581162	11.620850
3.808000	0.336985	0.025274	0.044819	0.021274	0.001000	0.000201	32.446374	11.612355
3.810000	0.336740	0.025256	0.044786	0.021256	0.001000	0.000200	32.311917	11.603848
3.812000	0.336495	0.025237	0.044754	0.021237	0.001000	0.000200	32.177789	11.595331
3.814000	0.336250	0.025219	0.044721	0.021219	0.001000	0.000200	32.043990	11.586803
3.816000	0.336004	0.025200	0.044689	0.021200	0.001000	0.000200	31.910521	11.578265
3.818000	0.335759	0.025182	0.044656	0.021182	0.001000	0.000200	31.777381	11.569715
3.820000	0.335512	0.025163	0.044623	0.021163	0.001000	0.000200	31.644570	11.561155
3.822000	0.335266	0.025145	0.044590	0.021145	0.001000	0.000200	31.512088	11.552585
3.824000	0.335019	0.025126	0.044558	0.021126	0.001000	0.000199	31.379934	11.544003
3.826000	0.334772	0.025108	0.044525	0.021108	0.001000	0.000199	31.248108	11.535411
3.828000	0.334525	0.025089	0.044492	0.021089	0.001000	0.000199	31.116609	11.526807
3.830000	0.334277	0.025071	0.044459	0.021071	0.001000	0.000199	30.985439	11.518193
3.832000	0.334029	0.025052	0.044426	0.021052	0.001000	0.000199	30.854596	11.509568
3.834000	0.333781	0.025034	0.044393	0.021034	0.001000	0.000199	30.724080	11.500932
3.836000	0.333532	0.025015	0.044360	0.021015	0.001000	0.000198	30.593891	11.492286
3.838000	0.333283	0.024996	0.044327	0.020996	0.001000	0.000198	30.464028	11.483628
3.840000	0.333034	0.024978	0.044294	0.020978	0.001000	0.000198	30.334492	11.474959
3.842000	0.332784	0.024959	0.044260	0.020959	0.001000	0.000198	30.205283	11.466279
3.844000	0.332534	0.024940	0.044227	0.020940	0.001000	0.000198	30.076399	11.457588
3.846000	0.332284	0.024921	0.044194	0.020921	0.001000	0.000198	29.947841	11.448887
3.848000	0.332034	0.024903	0.044160	0.020903	0.001000	0.000198	29.819608	11.440174
3.850000	0.331783	0.024884	0.044127	0.020884	0.001000	0.000197	29.691700	11.431449
3.852000	0.331532	0.024865	0.044094	0.020865	0.001000	0.000197	29.564118	11.422714
3.854000	0.331280	0.024846	0.044060	0.020846	0.001000	0.000197	29.436860	11.413968
3.856000	0.331028	0.024827	0.044027	0.020827	0.001000	0.000197	29.309926	11.405210
3.858000	0.330776	0.024808	0.043993	0.020808	0.001000	0.000197	29.183317	11.396441
3.860000	0.330524	0.024789	0.043960	0.020789	0.001000	0.000197	29.057032	11.387661
3.862000	0.330271	0.024770	0.043926	0.020770	0.001000	0.000196	28.931071	11.378870
3.864000	0.330018	0.024751	0.043892	0.020751	0.001000	0.000196	28.805433	11.370067
3.866000	0.329764	0.024732	0.043859	0.020732	0.001000	0.000196	28.680118	11.361253
3.868000	0.329511	0.024713	0.043825	0.020713	0.001000	0.000196	28.555126	11.352428
3.870000	0.329257	0.024694	0.043791	0.020694	0.001000	0.000196	28.430457	11.343591
3.872000	0.329002	0.024675	0.043757	0.020675	0.001000	0.000196	28.306110	11.334743
3.874000	0.328747	0.024656	0.043723	0.020656	0.001000	0.000196	28.182086	11.325884
3.876000	0.328492	0.024637	0.043689	0.020637	0.001000	0.000195	28.058383	11.317013
3.878000	0.328237	0.024618	0.043656	0.020618	0.001000	0.000195	27.935003	11.308131
3.880000	0.327981	0.024599	0.043621	0.020599	0.001000	0.000195	27.811944	11.299237
3.882000	0.327725	0.024579	0.043587	0.020579	0.001000	0.000195	27.689206	11.290331
3.884000	0.327469	0.024560	0.043553	0.020560	0.001000	0.000195	27.566789	11.281414
3.886000	0.327212	0.024541	0.043519	0.020541	0.001000	0.000195	27.444692	11.272486
3.888000	0.326955	0.024522	0.043485	0.020522	0.001000	0.000194	27.322916	11.263545
3.890000	0.326697	0.024502	0.043451	0.020502	0.001000	0.000194	27.201461	11.254594
3.892000	0.326440	0.024483	0.043416	0.020483	0.001000	0.000194	27.080325	11.245630
3.894000	0.326182	0.024464	0.043382	0.020464	0.001000	0.000194	26.959509	11.236655
3.896000	0.325923	0.024444	0.043348	0.020444	0.001000	0.000194	26.839013	11.227668
3.898000	0.325664	0.024425	0.043313	0.020425	0.001000	0.000194	26.718836	11.218669
3.900000	0.325405	0.024405	0.043279	0.020405	0.001000	0.000194	26.598978	11.209659
3.902000	0.325146	0.024386	0.043244	0.020386	0.001000	0.000193	26.479438	11.200636
3.904000	0.324886	0.024366	0.043210	0.020366	0.001000	0.000193	26.360217	11.191602
3.906000	0.324626	0.024347	0.043175	0.020347	0.001000	0.000193	26.241314	11.182556
3.908000	0.324366	0.024327	0.043141	0.020327	0.001000	0.000193	26.122729	11.173499
3.910000	0.324105	0.024308	0.043106	0.020308	0.001000	0.000193	26.004462	11.164429
3.912000	0.323844	0.024288	0.043071	0.020288	0.001000	0.000193	25.886512	11.155347
3.914000	0.323582	0.024269	0.043036	0.020269	0.001000	0.000192	25.768880	11.146253
3.916000	0.323320	0.024249	0.043002	0.020249	0.001000	0.000192	25.651564	11.137148
3.918000	0.323058	0.024229	0.042967	0.020229	0.001000	0.000192	25.534565	11.128030
3.920000	0.322796	0.024210	0.042932	0.020210	0.001000	0.000192	25.417882	11.118900
3.922000	0.322533	0.024190	0.042897	0.020190	0.001000	0.000192	25.301516	11.109758
3.924000	0.322270	0.024170	0.042862	0.020170	0.001000	0.000192	25.185465	11.100604
3.926000	0.322006	0.024150	0.042827	0.020150	0.001000	0.000191	25.069730	11.091438
3.928000	0.321742	0.024131	0.042792	0.020131	0.001000	0.000191	24.954311	11.082259
3.930000	0.321478	0.024111	0.042757	0.020111	0.001000	0.000191	24.839206	11.073069
3.932000	0.321213	0.024091	0.042721	0.020091	0.001000	0.000191	24.724417	11.063866
3.934000	0.320948	0.024071	0.042686	0.020071	0.001000	0.000191	24.609942	11.054651
3.936000	0.320683	0.024051	0.042651	0.020051	0.001000	0.000191	24.495781	11.045423
3.938000	0.320417	0.024031	0.042615	0.020031	0.001000	0.000190	24.381934	11.036184
3.940000	0.320151	0.024011	0.042580	0.020011	0.001000	0.000190	24.268402	11.026932
3.942000	0.319885	0.023991	0.042545	0.019991	0.001000	0.000190	24.155182	11.017667
3.944000	0.319618	0.023971	0.042509	0.019971	0.001000	0.000190	24.042276	11.008390
3.946000	0.319351	0.023951	0.042474	0.019951	0.001000	0.000190	23.929684	10.999101
3.948000	0.319083	0.023931	0.042438	0.019931	0.001000	0.000190	23.817404	10.989799
3.950000	0.318816	0.023911	0.042402	0.019911	0.001000	0.000190	23.705436	10.980484
3.952000	0.318547	0.023891	0.042367	0.019891	0.001000	0.000189	23.593781	10.971157
3.954000	0.318279	0.023871	0.042331	0.019871	0.001000	0.000189	23.482437	10.961818
3.956000	0.318010	0.023851	0.042295	0.019851	0.001000	0.000189	23.371406	10.952466
3.958000	0.317741	0.023831	0.042260	0.019831	0.001000	0.000189	23.260686	10.943101
3.960000	0.317471	0.023810	0.042224	0.019810	0.001000	0.000189	23.150277	10.933723
3.962000	0.317201	0.023790	0.042188	0.019790	0.001000	0.000189	23.040179	10.924333
3.964000	0.316931	0.023770	0.042152	0.019770	0.001000	0.000188	22.930391	10.914930
3.966000	0.316660	0.023749	0.042116	0.019749	0.001000	0.000188	22.820914	10.905514
3.968000	0.316389	0.023729	0.042080	0.019729	0.001000	0.000188	22.711748	10.896086
3.970000	0.316117	0.023709	0.042044	0.019709	0.001000	0.000188	22.602891	10.886644
3.972000	0.315845	0.023688	0.042007	0.019688	0.001000	0.000188	22.494343	10.877190
3.974000	0.315573	0.023668	0.041971	0.019668	0.001000	0.000188	22.386106	10.867723
3.976000	0.315301	0.023648	0.041935	0.019648	0.001000	0.000187	22.278177	10.858242
3.978000	0.315028	0.023627	0.041899	0.019627	0.001000	0.000187	22.170557	10.848749
3.980000	0.314754	0.023607	0.041862	0.019607	0.001000	0.000187	22.063245	10.839243
3.982000	0.314481	0.023586	0.041826	0.019586	0.001000	0.000187	21.956242	10.829724
3.984000	0.314206	0.023565	0.041789	0.019565	0.001000	0.000187	21.849547	10.820192
3.986000	0.313932	0.023545	0.041753	0.019545	0.001000	0.000187	21.743159	10.810646
3.988000	0.313657	0.023524	0.041716	0.019524	0.001000	0.000186	21.637079	10.801088
3.990000	0.313382	0.023504	0.041680	0.019504	0.001000	0.000186	21.531306	10.791516
3.992000	0.313106	0.023483	0.041643	0.019483	0.001000	0.000186	21.425840	10.781931
3.994000	0.312830	0.023462	0.041606	0.019462	0.001000	0.000186	21.320681	10.772333
3.996000	0.312554	0.023442	0.041570	0.019442	0.001000	0.000186	21.215828	10.762721
3.998000	0.312277	0.023421	0.041533	0.019421	0.001000	0.000186	21.111282	10.753096
4.000000	0.312000	0.023400	0.041496	0.019400	0.001000	0.000185	21.007041	10.743458
4.002000	0.311722	0.023379	0.041459	0.019379	0.001000	0.000185	20.903105	10.733807
4.004000	0.311445	0.023358	0.041422	0.019358	0.001000	0.000185	20.799475	10.724142
4.006000	0.311166	0.023337	0.041385	0.019337	0.001000	0.000185	20.696150	10.714463
4.008000	0.310888	0.023317	0.041348	0.019317	0.001000	0.000185	20.593130	10.704771
4.010000	0.310608	0.023296	0.041311	0.019296	0.001000	0.000185	20.490415	10.695066
4.012000	0.310329	0.023275	0.041274	0.019275	0.001000	0.000184	20.388003	10.685347
4.014000	0.310049	0.023254	0.041237	0.019254	0.001000	0.000184	20.285896	10.675614
4.016000	0.309769	0.023233	0.041199	0.019233	0.001000	0.000184	20.184092	10.665868
4.018000	0.309488	0.023212	0.041162	0.019212	0.001000	0.000184	20.082591	10.656108
4.020000	0.309207	0.023191	0.041125	0.019191	0.001000	0.000184	19.981394	10.646334
4.022000	0.308926	0.023169	0.041087	0.019169	0.001000	0.000184	19.880499	10.636546
4.024000	0.308644	0.023148	0.041050	0.019148	0.001000	0.000183	19.779907	10.626745
4.026000	0.308362	0.023127	0.041012	0.019127	0.001000	0.000183	19.679618	10.616930
4.028000	0.308079	0.023106	0.040975	0.019106	0.001000	0.000183	19.579630	10.607101
4.030000	0.307796	0.023085	0.040937	0.019085	0.001000	0.000183	19.479944	10.597258
4.032000	0.307513	0.023063	0.040899	0.019063	0.001000	0.000183	19.380560	10.587401
4.034000	0.307229	0.023042	0.040861	0.019042	0.001000	0.000182	19.281476	10.577530
4.036000	0.306945	0.023021	0.040824	0.019021	0.001000	0.000182	19.182694	10.567645
4.038000	0.306660	0.022999	0.040786	0.018999	0.001000	0.000182	19.084212	10.557746
4.040000	0.306375	0.022978	0.040748	0.018978	0.001000	0.000182	18.986031	10.547833
4.042000	0.306089	0.022957	0.040710	0.018957	0.001000	0.000182	18.888149	10.537906
4.044000	0.305804	0.022935	0.040672	0.018935	0.001000	0.000182	18.790568	10.527964
4.046000	0.305517	0.022914	0.040634	0.018914	0.001000	0.000181	18.693286	10.518008
4.048000	0.305231	0.022892	0.040596	0.018892	0.001000	0.000181	18.596303	10.508038
4.050000	0.304944	0.022871	0.040557	0.018871	0.001000	0.000181	18.499619	10.498054
4.052000	0.304656	0.022849	0.040519	0.018849	0.001000	0.000181	18.403234	10.488056
4.054000	0.304368	0.022828	0.040481	0.018828	0.001000	0.000181	18.307147	10.478043
4.056000	0.304080	0.022806	0.040443	0.018806	0.001000	0.000181	18.211358	10.468015
4.058000	0.303791	0.022784	0.040404	0.018784	0.001000	0.000180	18.115868	10.457973
4.060000	0.303502	0.022763	0.040366	0.018763	0.001000	0.000180	18.020674	10.447917
4.062000	0.303212	0.022741	0.040327	0.018741	0.001000	0.000180	17.925778	10.437846
4.064000	0.302922	0.022719	0.040289	0.018719	0.001000	0.000180	17.831179	10.427761
4.066000	0.302632	0.022697	0.040250	0.018697	0.001000	0.000180	17.736877	10.417660
4.068000	0.302341	0.022676	0.040211	0.018676	0.001000	0.000180	17.642870	10.407545
4.070000	0.302050	0.022654	0.040173	0.018654	0.001000	0.000179	17.549161	10.397416
4.072000	0.301758	0.022632	0.040134	0.018632	0.001000	0.000179	17.455746	10.387272
4.074000	0.301466	0.022610	0.040095	0.018610	0.001000	0.000179	17.362628	10.377112
4.076000	0.301173	0.022588	0.040056	0.018588	0.001000	0.000179	17.269805	10.366938
4.078000	0.300880	0.022566	0.040017	0.018566	0.001000	0.000179	17.177276	10.356750
4.080000	0.300587	0.022544	0.039978	0.018544	0.001000	0.000178	17.085043	10.346546
4.082000	0.300293	0.022522	0.039939	0.018522	0.001000	0.000178	16.993103	10.336327
4.084000	0.299999	0.022500	0.039900	0.018500	0.001000	0.000178	16.901458	10.326093
4.086000	0.299704	0.022478	0.039861	0.018478	0.001000	0.000178	16.810107	10.315844
4.088000	0.299409	0.022456	0.039821	0.018456	0.001000	0.000178	16.719049	10.305580
4.090000	0.299113	0.022434	0.039782	0.018434	0.001000	0.000178	16.628285	10.295301
4.092000	0.298817	0.022411	0.039743	0.018411	0.001000	0.000177	16.537813	10.285007
4.094000	0.298521	0.022389	0.039703	0.018389	0.001000	0.000177	16.447634	10.274697
4.096000	0.298224	0.022367	0.039664	0.018367	0.001000	0.000177	16.357748	10.264372
4.098000	0.297927	0.022345	0.039624	0.018345	0.001000	0.000177	16.268153	10.254032
4.100000	0.297629	0.022322	0.039585	0.018322	0.001000	0.000177	16.178851	10.243676
4.102000	0.297331	0.022300	0.039545	0.018300	0.001000	0.000176	16.089840	10.233305
4.104000	0.297032	0.022277	0.039505	0.018277	0.001000	0.000176	16.001120	10.222919
4.106000	0.296733	0.022255	0.039465	0.018255	0.001000	0.000176	15.912691	10.212517
4.108000	0.296433	0.022233	0.039426	0.018233	0.001000	0.000176	15.824552	10.202099
4.110000	0.296133	0.022210	0.039386	0.018210	0.001000	0.000176	15.736704	10.191666
4.112000	0.295833	0.022187	0.039346	0.018187	0.001000	0.000176	15.649146	10.181217
4.114000	0.295532	0.022165	0.039306	0.018165	0.001000	0.000175	15.561878	10.170752
4.116000	0.295231	0.022142	0.039266	0.018142	0.001000	0.000175	15.474899	10.160272
4.118000	0.294929	0.022120	0.039226	0.018120	0.001000	0.000175	15.388210	10.149775
4.120000	0.294627	0.022097	0.039185	0.018097	0.001000	0.000175	15.301809	10.139263
4.122000	0.294324	0.022074	0.039145	0.018074	0.001000	0.000175	15.215697	10.128735
4.124000	0.294021	0.022052	0.039105	0.018052	0.001000	0.000174	15.129873	10.118192
4.126000	0.293717	0.022029	0.039064	0.018029	0.001000	0.000174	15.044337	10.107632
4.128000	0.293413	0.022006	0.039024	0.018006	0.001000	0.000174	14.959088	10.097056
4.130000	0.293108	0.021983	0.038983	0.017983	0.001000	0.000174	14.874127	10.086463
4.132000	0.292803	0.021960	0.038943	0.017960	0.001000	0.000174	14.789453	10.075855
4.134000	0.292498	0.021937	0.038902	0.017937	0.001000	0.000174	14.705066	10.065231
4.136000	0.292192	0.021914	0.038862	0.017914	0.001000	0.000173	14.620966	10.054590
4.138000	0.291886	0.021891	0.038821	0.017891	0.001000	0.000173	14.537151	10.043933
4.140000	0.291579	0.021868	0.038780	0.017868	0.001000	0.000173	14.453623	10.033260
4.142000	0.291271	0.021845	0.038739	0.017845	0.001000	0.000173	14.370380	10.022570
4.144000	0.290963	0.021822	0.038698	0.017822	0.001000	0.000173	14.287422	10.011864
4.146000	0.290655	0.021799	0.038657	0.017799	0.001000	0.000172	14.204749	10.001141
4.148000	0.290346	0.021776	0.038616	0.017776	0.001000	0.000172	14.122361	9.990401
4.150000	0.290037	0.021753	0.038575	0.017753	0.001000	0.000172	14.040257	9.979645
4.152000	0.289727	0.021730	0.038534	0.017730	0.001000	0.000172	13.958438	9.968873
4.154000	0.289417	0.021706	0.038492	0.017706	0.001000	0.000172	13.876902	9.958083
4.156000	0.289106	0.021683	0.038451	0.017683	0.001000	0.000171	13.795649	9.947277
4.158000	0.288795	0.021660	0.038410	0.017660	0.001000	0.000171	13.714680	9.936454
4.160000	0.288483	0.021636	0.038368	0.017636	0.001000	0.000171	13.633994	9.925614
4.162000	0.288171	0.021613	0.038327	0.017613	0.001000	0.000171	13.553590	9.914757
4.164000	0.287858	0.021589	0.038285	0.017589	0.001000	0.000171	13.473468	9.903884
4.166000	0.287545	0.021566	0.038244	0.017566	0.001000	0.000171	13.393628	9.892993
4.168000	0.287232	0.021542	0.038202	0.017542	0.001000	0.000170	13.314070	9.882085
4.170000	0.286918	0.021519	0.038160	0.017519	0.001000	0.000170	13.234794	9.871160
4.172000	0.286603	0.021495	0.038118	0.017495	0.001000	0.000170	13.155798	9.860217
4.174000	0.286288	0.021472	0.038076	0.017472	0.001000	0.000170	13.077083	9.849257
4.176000	0.285972	0.021448	0.038034	0.017448	0.001000	0.000170	12.998648	9.838280
4.178000	0.285656	0.021424	0.037992	0.017424	0.001000	0.000169	12.920494	9.827286
4.180000	0.285339	0.021400	0.037950	0.017400	0.001000	0.000169	12.842619	9.816274
4.182000	0.285022	0.021377	0.037908	0.017377	0.001000	0.000169	12.765024	9.805245
4.184000	0.284705	0.021353	0.037866	0.017353	0.001000	0.000169	12.687707	9.794198
4.186000	0.284386	0.021329	0.037823	0.017329	0.001000	0.000169	12.610670	9.783133
4.188000	0.284068	0.021305	0.037781	0.017305	0.001000	0.000168	12.533911	9.772051
4.190000	0.283749	0.021281	0.037739	0.017281	0.001000	0.000168	12.457431	9.760951
4.192000	0.283429	0.021257	0.037696	0.017257	0.001000	0.000168	12.381228	9.749833
4.194000	0.283109	0.021233	0.037653	0.017233	0.001000	0.000168	12.305303	9.738697
4.196000	0.282788	0.021209	0.037611	0.017209	0.001000	0.000168	12.229655	9.727544
4.198000	0.282467	0.021185	0.037568	0.017185	0.001000	0.000167	12.154284	9.716372
4.200000	0.282145	0.021161	0.037525	0.017161	0.001000	0.000167	12.079190	9.705182
4.202000	0.281823	0.021137	0.037482	0.017137	0.001000	0.000167	12.004372	9.693975
4.204000	0.281500	0.021112	0.037439	0.017112	0.001000	0.000167	11.929831	9.682749
4.206000	0.281177	0.021088	0.037396	0.017088	0.001000	0.000167	11.855564	9.671505
4.208000	0.280853	0.021064	0.037353	0.017064	0.001000	0.000166	11.781574	9.660242
4.210000	0.280528	0.021040	0.037310	0.017040	0.001000	0.000166	11.707858	9.648961
4.212000	0.280203	0.021015	0.037267	0.017015	0.001000	0.000166	11.634417	9.637662
4.214000	0.279878	0.020991	0.037224	0.016991	0.001000	0.000166	11.561251	9.626344
4.216000	0.279552	0.020966	0.037180	0.016966	0.001000	0.000166	11.488358	9.615008
4.218000	0.279225	0.020942	0.037137	0.016942	0.001000	0.000165	11.415740	9.603653
4.220000	0.278898	0.020917	0.037093	0.016917	0.001000	0.000165	11.343395	9.592279
4.222000	0.278571	0.020893	0.037050	0.016893	0.001000	0.000165	11.271323	9.580887
4.224000	0.278243	0.020868	0.037006	0.016868	0.001000	0.000165	11.199524	9.569475
4.226000	0.277914	0.020844	0.036963	0.016844	0.001000	0.000165	11.127997	9.558045
4.228000	0.277585	0.020819	0.036919	0.016819	0.001000	0.000164	11.056743	9.546596
4.230000	0.277255	0.020794	0.036875	0.016794	0.001000	0.000164	10.985760	9.535128
4.232000	0.276925	0.020769	0.036831	0.016769	0.001000	0.000164	10.915049	9.523641
4.234000	0.276594	0.020745	0.036787	0.016745	0.001000	0.000164	10.844610	9.512135
4.236000	0.276263	0.020720	0.036743	0.016720	0.001000	0.000164	10.774441	9.500609
4.238000	0.275931	0.020695	0.036699	0.016695	0.001000	0.000163	10.704543	9.489064
4.240000	0.275598	0.020670	0.036655	0.016670	0.001000	0.000163	10.634915	9.477500
4.242000	0.275265	0.020645	0.036610	0.016645	0.001000	0.000163	10.565557	9.465916
4.244000	0.274931	0.020620	0.036566	0.016620	0.001000	0.000163	10.496468	9.454313
4.246000	0.274597	0.020595	0.036521	0.016595	0.001000	0.000163	10.427649	9.442690
4.248000	0.274262	0.020570	0.036477	0.016570	0.001000	0.000162	10.359099	9.431048
4.250000	0.273927	0.020545	0.036432	0.016545	0.001000	0.000162	10.290817	9.419386
4.252000	0.273591	0.020519	0.036388	0.016519	0.001000	0.000162	10.222804	9.407704
4.254000	0.273255	0.020494	0.036343	0.016494	0.001000	0.000162	10.155058	9.396002
4.256000	0.272918	0.020469	0.036298	0.016469	0.001000	0.000162	10.087580	9.384280
4.258000	0.272580	0.020443	0.036253	0.016443	0.001000	0.000161	10.020370	9.372539
4.260000	0.272242	0.020418	0.036208	0.016418	0.001000	0.000161	9.953427	9.360777
4.262000	0.271903	0.020393	0.036163	0.016393	0.001000	0.000161	9.886750	9.348995
4.264000	0.271564	0.020367	0.036118	0.016367	0.001000	0.000161	9.820339	9.337193
4.266000	0.271224	0.020342	0.036073	0.016342	0.001000	0.000161	9.754195	9.325370
4.268000	0.270883	0.020316	0.036027	0.016316	0.001000	0.000160	9.688316	9.313527
4.270000	0.270542	0.020291	0.035982	0.016291	0.001000	0.000160	9.622702	9.301664
4.272000	0.270200	0.020265	0.035937	0.016265	0.001000	0.000160	9.557353	9.289780
4.274000	0.269858	0.020239	0.035891	0.016239	0.001000	0.000160	9.492269	9.277875
4.276000	0.269515	0.020214	0.035845	0.016214	0.001000	0.000160	9.427450	9.265950
4.278000	0.269172	0.020188	0.035800	0.016188	0.001000	0.000159	9.362894	9.254004
4.280000	0.268827	0.020162	0.035754	0.016162	0.001000	0.000159	9.298602	9.242037
4.282000	0.268483	0.020136	0.035708	0.016136	0.001000	0.000159	9.234573	9.230049
4.284000	0.268137	0.020110	0.035662	0.016110	0.001000	0.000159	9.170807	9.218040
4.286000	0.267791	0.020084	0.035616	0.016084	0.001000	0.000159	9.107304	9.206010
4.288000	0.267445	0.020058	0.035570	0.016058	0.001000	0.000158	9.044063	9.193959
4.290000	0.267098	0.020032	0.035524	0.016032	0.001000	0.000158	8.981084	9.181887
4.292000	0.266750	0.020006	0.035478	0.016006	0.001000	0.000158	8.918366	9.169793
4.294000	0.266402	0.019980	0.035431	0.015980	0.001000	0.000158	8.855910	9.157678
4.296000	0.266053	0.019954	0.035385	0.015954	0.001000	0.000157	8.793715	9.145541
4.298000	0.265703	0.019928	0.035339	0.015928	0.001000	0.000157	8.731780	9.133383
4.300000	0.265353	0.019901	0.035292	0.015901	0.001000	0.000157	8.670106	9.121203
